1176940800000,0.62
1177027200000,0.5
1177286400000,0.58
1177372800000,0.73
1177459200000,0.6
1177545600000,0.6
1177632000000,0.58
1177891200000,0.64
1177977600000,0.73
1178064000000,0.56
1178150400000,0.66
1178236800000,0.54
1178496000000,0.45
1178582400000,0.6
1178668800000,0.53
1178755200000,0.68
1178841600000,0.62
1179100800000,0.51
1179187200000,0.63
1179273600000,0.7
1179360000000,0.49
1179446400000,0.51
1179705600000,0.55
1179792000000,0.6
1179878400000,0.67
1179964800000,0.67
1180051200000,0.55
1180396800000,0.58
1180483200000,0.65
1180569600000,0.51
1180656000000,0.5
1180915200000,0.52
1181001600000,0.63
1181088000000,0.62
1181174400000,0.72
1181260800000,0.6
1181520000000,0.71
1181606400000,0.66
1181692800000,0.58
1181779200000,0.53
1181865600000,0.48
1182124800000,0.58
1182211200000,0.62
1182297600000,0.63
1182384000000,0.61
1182470400000,0.62
1182729600000,0.76
1182816000000,0.71
1182902400000,0.65
1182988800000,0.59
1183075200000,0.65
1183334400000,0.54
1183420800000,0.59
1183593600000,0.55
1183680000000,0.53
1183939200000,0.52
1184025600000,0.59
1184112000000,0.57
1184198400000,0.48
1184284800000,0.5
1184544000000,0.54
1184630400000,0.6
1184716800000,0.73
1184803200000,0.54
1184889600000,0.69
1185148800000,0.54
1185235200000,0.79
1185321600000,0.64
1185408000000,0.85
1185494400000,0.77
1185753600000,0.71
1185840000000,0.72
1185926400000,0.87
1186012800000,0.77
1186099200000,0.8
1186358400000,0.84
1186444800000,0.69
1186531200000,0.61
1186617600000,0.65
1186704000000,0.6
1186963200000,0.71
1187049600000,1.06
1187136000000,1.05
1187222400000,1.01
1187308800000,0.74
1187568000000,0.61
1187654400000,0.62
1187740800000,0.62
1187827200000,0.71
1187913600000,0.68
1188172800000,0.68
1188259200000,0.87
1188345600000,0.68
1188432000000,0.65
1188518400000,0.65
1188864000000,0.67
1188950400000,0.72
1189036800000,0.62
1189123200000,0.77
1189382400000,0.78
1189468800000,0.84
1189555200000,0.58
1189641600000,0.61
1189728000000,0.63
1189987200000,0.65
1190073600000,0.69
1190160000000,0.58
1190246400000,0.56
1190332800000,0.53
1190592000000,0.61
1190678400000,0.75
1190764800000,0.6
1190851200000,0.58
1190937600000,0.78
1191196800000,0.57
1191283200000,0.66
1191369600000,0.58
1191456000000,0.5
1191542400000,0.56
1191801600000,0.52
1191888000000,0.61
1191974400000,0.56
1192060800000,0.6
1192147200000,0.56
1192406400000,0.53
1192492800000,0.75
1192579200000,0.67
1192665600000,0.52
1192752000000,0.73
1193011200000,0.66
1193097600000,0.64
1193184000000,0.73
1193270400000,0.76
1193356800000,0.53
1193616000000,0.57
1193702400000,0.84
1193788800000,0.45
1193875200000,0.68
1193961600000,0.7
1194220800000,0.67
1194307200000,0.71
1194393600000,0.67
1194480000000,0.83
1194566400000,0.72
1194825600000,0.59
1194912000000,0.85
1194998400000,0.62
1195084800000,0.8
1195171200000,0.99
1195430400000,0.66
1195516800000,0.79
1195603200000,0.82
1195776000000,0.54
1196035200000,0.7
1196121600000,0.55
1196208000000,0.57
1196294400000,0.59
1196380800000,0.68
1196640000000,0.62
1196726400000,0.87
1196812800000,0.63
1196899200000,0.55
1196985600000,0.6
1197244800000,0.68
1197331200000,0.79
1197417600000,0.68
1197504000000,0.74
1197590400000,0.62
1197849600000,0.64
1197936000000,0.77
1198022400000,0.71
1198108800000,0.42
1198195200000,0.64
1198454400000,0.72
1198627200000,0.66
1198713600000,0.6
1198800000000,0.56
1199059200000,0.67
1199232000000,0.78
1199318400000,0.71
1199404800000,0.61
1199664000000,0.78
1199750400000,0.97
1199836800000,0.75
1199923200000,0.69
1200009600000,0.71
1200268800000,0.7
1200355200000,1.05
1200441600000,0.87
1200528000000,0.99
1200614400000,0.99
1200960000000,0.73
1201046400000,0.75
1201132800000,0.59
1201219200000,0.67
1201478400000,0.64
1201564800000,0.65
1201651200000,0.62
1201737600000,0.7
1201824000000,0.56
1202083200000,0.68
1202169600000,0.94
1202256000000,0.8
1202342400000,0.88
1202428800000,0.79
1202688000000,0.68
1202774400000,0.78
1202860800000,0.75
1202947200000,0.74
1203033600000,0.78
1203379200000,0.67
1203465600000,0.7
1203552000000,0.69
1203638400000,0.84
1203897600000,0.65
1203984000000,0.8
1204070400000,0.74
1204156800000,0.96
1204243200000,0.84
1204502400000,0.79
1204588800000,0.96
1204675200000,0.68
1204761600000,1.12
1204848000000,0.92
1205107200000,1.0
1205193600000,0.89
1205280000000,0.84
1205366400000,0.82
1205452800000,1.16
1205712000000,1.34
1205798400000,0.78
1205884800000,0.9
1205971200000,0.81
1206316800000,0.63
1206403200000,0.77
1206489600000,0.77
1206576000000,0.85
1206662400000,0.86
1206921600000,0.85
1207008000000,0.81
1207094400000,0.78
1207180800000,0.82
1207267200000,0.82
1207526400000,0.74
1207612800000,0.9
1207699200000,0.9
1207785600000,0.79
1207872000000,0.9
1208131200000,0.85
1208217600000,0.94
1208304000000,0.72
1208390400000,0.75
1208476800000,0.59
1208736000000,0.6
1208822400000,0.66
1208908800000,0.7
1208995200000,0.67
1209081600000,0.73
1209340800000,0.66
1209427200000,0.83
1209513600000,0.66
1209600000000,0.58
1209686400000,0.62
1209945600000,0.66
1210032000000,0.57
1210118400000,0.66
1210204800000,0.6
1210291200000,0.7
1210550400000,0.66
1210636800000,0.6
1210723200000,0.62
1210809600000,0.59
1210896000000,0.59
1211155200000,0.56
1211241600000,0.7
1211328000000,0.79
1211414400000,0.63
1211500800000,0.72
1211846400000,0.66
1211932800000,0.62
1212019200000,0.67
1212105600000,0.59
1212364800000,0.76
1212451200000,0.8
1212537600000,0.76
1212624000000,0.64
1212710400000,0.76
1212969600000,0.78
1213056000000,0.81
1213142400000,0.85
1213228800000,0.77
1213315200000,0.76
1213574400000,0.81
1213660800000,0.75
1213747200000,0.86
1213833600000,0.76
1213920000000,0.92
1214179200000,0.65
1214265600000,0.7
1214352000000,0.71
1214438400000,0.79
1214524800000,0.81
1214784000000,0.77
1214870400000,0.8
1214956800000,0.71
1215043200000,0.85
1215388800000,0.9
1215475200000,0.74
1215561600000,0.84
1215648000000,0.93
1215734400000,0.91
1215993600000,0.93
1216080000000,0.94
1216166400000,0.78
1216252800000,0.74
1216339200000,0.72
1216598400000,0.7
1216684800000,0.77
1216771200000,0.65
1216857600000,0.82
1216944000000,0.73
1217203200000,0.8
1217289600000,0.68
1217376000000,0.72
1217462400000,0.73
1217548800000,0.86
1217808000000,0.72
1217894400000,0.63
1217980800000,0.73
1218067200000,0.83
1218153600000,0.59
1218412800000,0.68
1218499200000,0.73
1218585600000,0.72
1218672000000,0.7
1218758400000,0.65
1219017600000,0.76
1219104000000,0.88
1219190400000,0.7
1219276800000,0.65
1219363200000,0.59
1219622400000,0.71
1219708800000,0.8
1219795200000,0.69
1219881600000,0.72
1219968000000,0.71
1220313600000,0.69
1220400000000,0.68
1220486400000,0.79
1220572800000,0.78
1220832000000,0.77
1220918400000,1.0
1221004800000,0.85
1221091200000,0.83
1221177600000,0.9
1221436800000,1.18
1221523200000,0.94
1221609600000,0.98
1221696000000,0.81
1221782400000,0.51
1222041600000,0.73
1222128000000,0.76
1222214400000,0.71
1222300800000,0.63
1222387200000,0.82
1222646400000,0.79
1222732800000,0.73
1222819200000,0.79
1222905600000,0.92
1222992000000,0.73
1223251200000,0.96
1223337600000,0.95
1223424000000,0.9
1223510400000,1.06
1223596800000,1.02
1223856000000,0.69
1223942400000,0.81
1224028800000,0.91
1224115200000,0.94
1224201600000,0.82
1224460800000,0.63
1224547200000,0.77
1224633600000,0.9
1224720000000,0.92
1224806400000,0.98
1225065600000,0.82
1225152000000,0.68
1225238400000,0.59
1225324800000,0.69
1225411200000,0.75
1225670400000,0.75
1225756800000,0.71
1225843200000,0.81
1225929600000,1.02
1226016000000,0.76
1226275200000,0.93
1226361600000,0.96
1226448000000,0.98
1226534400000,0.93
1226620800000,0.83
1226880000000,0.86
1226966400000,0.94
1227052800000,1.16
1227139200000,1.05
1227225600000,1.13
1227484800000,0.57
1227571200000,0.7
1227657600000,0.64
1227830400000,0.72
1228089600000,0.89
1228176000000,0.75
1228262400000,0.74
1228348800000,0.81
1228435200000,0.62
1228694400000,0.73
1228780800000,0.74
1228867200000,0.77
1228953600000,0.84
1229040000000,0.92
1229299200000,0.88
1229385600000,0.72
1229472000000,0.64
1229558400000,0.81
1229644800000,0.69
1229904000000,0.68
1229990400000,0.48
1230076800000,0.65
1230249600000,0.65
1230508800000,0.62
1230595200000,0.62
1230681600000,0.61
1230854400000,0.66
1231113600000,0.67
1231200000000,0.73
1231286400000,1.0
1231372800000,0.89
1231459200000,0.87
1231718400000,0.99
1231804800000,0.92
1231891200000,0.98
1231977600000,1.0
1232064000000,0.82
1232409600000,0.9
1232496000000,0.8
1232582400000,0.76
1232668800000,0.68
1232928000000,0.66
1233014400000,0.68
1233100800000,0.62
1233187200000,0.89
1233273600000,0.87
1233532800000,0.75
1233619200000,0.77
1233705600000,0.78
1233792000000,0.73
1233878400000,0.59
1234137600000,0.63
1234224000000,0.76
1234310400000,0.81
1234396800000,0.89
1234483200000,0.74
1234828800000,0.95
1234915200000,0.89
1235001600000,0.95
1235088000000,0.83
1235347200000,0.8
1235433600000,0.64
1235520000000,0.65
1235606400000,0.66
1235692800000,0.69
1235952000000,0.86
1236038400000,0.79
1236124800000,0.84
1236211200000,0.9
1236297600000,0.83
1236556800000,0.61
1236643200000,0.57
1236729600000,0.66
1236816000000,0.61
1236902400000,0.61
1237161600000,0.69
1237248000000,0.66
1237334400000,0.54
1237420800000,0.57
1237507200000,0.73
1237766400000,0.52
1237852800000,0.62
1237939200000,0.64
1238025600000,0.67
1238112000000,0.74
1238371200000,0.77
1238457600000,0.66
1238544000000,0.71
1238630400000,0.59
1238716800000,0.67
1238976000000,0.68
1239062400000,0.8
1239148800000,0.66
1239235200000,0.56
1239580800000,0.51
1239667200000,0.57
1239753600000,0.61
1239840000000,0.6
1239926400000,0.55
1240185600000,0.79
1240272000000,0.67
1240358400000,0.64
1240444800000,0.73
1240531200000,0.67
1240790400000,0.65
1240876800000,0.73
1240963200000,0.63
1241049600000,0.64
1241136000000,0.61
1241395200000,0.54
1241481600000,0.59
1241568000000,0.59
1241654400000,0.67
1241740800000,0.62
1242000000000,0.63
1242086400000,0.67
1242172800000,0.67
1242259200000,0.62
1242345600000,0.63
1242604800000,0.55
1242691200000,0.62
1242777600000,0.63
1242864000000,0.8
1242950400000,0.63
1243296000000,0.54
1243382400000,0.71
1243468800000,0.61
1243555200000,0.63
1243814400000,0.56
1243900800000,0.63
1243987200000,0.76
1244073600000,0.63
1244160000000,0.6
1244419200000,0.75
1244505600000,0.66
1244592000000,0.72
1244678400000,0.55
1244764800000,0.65
1245024000000,0.6
1245110400000,0.8
1245196800000,0.89
1245283200000,0.77
1245369600000,0.65
1245628800000,0.72
1245715200000,0.77
1245801600000,0.62
1245888000000,0.75
1245974400000,0.71
1246233600000,0.72
1246320000000,0.83
1246406400000,0.73
1246492800000,0.72
1246838400000,0.73
1246924800000,0.86
1247011200000,0.86
1247097600000,0.79
1247184000000,0.77
1247443200000,0.69
1247529600000,0.77
1247616000000,0.61
1247702400000,0.61
1247788800000,0.57
1248048000000,0.6
1248134400000,0.61
1248220800000,0.68
1248307200000,0.66
1248393600000,0.78
1248652800000,0.54
1248739200000,0.64
1248825600000,0.62
1248912000000,0.51
1248998400000,0.65
1249257600000,0.62
1249344000000,0.58
1249430400000,0.52
1249516800000,0.66
1249603200000,0.49
1249862400000,0.56
1249948800000,0.64
1250035200000,0.6
1250121600000,0.51
1250208000000,0.59
1250467200000,0.71
1250553600000,0.63
1250640000000,0.62
1250726400000,0.5
1250812800000,0.39
1251072000000,0.52
1251158400000,0.59
1251244800000,0.64
1251331200000,0.59
1251417600000,0.58
1251676800000,0.63
1251763200000,0.69
1251849600000,0.69
1251936000000,0.6
1252022400000,0.59
1252368000000,0.59
1252454400000,0.54
1252540800000,0.61
1252627200000,0.61
1252886400000,0.55
1252972800000,0.56
1253059200000,0.46
1253145600000,0.53
1253232000000,0.56
1253491200000,0.64
1253577600000,0.55
1253664000000,0.6
1253750400000,0.71
1253836800000,0.58
1254096000000,0.6
1254182400000,0.61
1254268800000,0.73
1254355200000,0.73
1254441600000,0.85
1254700800000,0.56
1254787200000,0.48
1254873600000,0.51
1254960000000,0.53
1255046400000,0.55
1255305600000,0.56
1255392000000,0.56
1255478400000,0.47
1255564800000,0.46
1255651200000,0.54
1255910400000,0.61
1255996800000,0.67
1256083200000,0.55
1256169600000,0.6
1256256000000,0.64
1256515200000,0.65
1256601600000,0.62
1256688000000,0.69
1256774400000,0.53
1256860800000,0.8
1257120000000,0.79
1257206400000,0.69
1257292800000,0.57
1257379200000,0.64
1257465600000,0.64
1257724800000,0.53
1257811200000,0.57
1257897600000,0.51
1257984000000,0.58
1258070400000,0.62
1258329600000,0.56
1258416000000,0.66
1258502400000,0.59
1258588800000,0.73
1258675200000,0.66
1258934400000,0.55
1259020800000,0.64
1259107200000,0.61
1259280000000,0.77
1259539200000,0.77
1259625600000,0.56
1259712000000,0.55
1259798400000,0.61
1259884800000,0.66
1260144000000,0.65
1260230400000,0.63
1260316800000,0.56
1260403200000,0.6
1260489600000,0.6
1260748800000,0.61
1260835200000,0.58
1260921600000,0.65
1261008000000,0.67
1261094400000,0.67
1261353600000,0.5
1261440000000,0.65
1261526400000,0.59
1261612800000,0.49
1261958400000,0.53
1262044800000,0.59
1262131200000,0.59
1262217600000,0.59
1262563200000,0.48
1262649600000,0.55
1262736000000,0.5
1262822400000,0.48
1262908800000,0.46
1263168000000,0.46
1263254400000,0.58
1263340800000,0.55
1263427200000,0.53
1263513600000,0.58
1263859200000,0.56
1263945600000,0.66
1264032000000,0.7
1264118400000,0.75
1264377600000,0.64
1264464000000,0.65
1264550400000,0.67
1264636800000,0.65
1264723200000,0.73
1264982400000,0.58
1265068800000,0.58
1265155200000,0.64
1265241600000,0.78
1265328000000,0.78
1265587200000,0.7
1265673600000,0.71
1265760000000,0.63
1265846400000,0.73
1265932800000,0.61
1266278400000,0.63
1266364800000,0.61
1266451200000,0.67
1266537600000,0.66
1266796800000,0.6
1266883200000,0.78
1266969600000,0.67
1267056000000,0.81
1267142400000,0.68
1267401600000,0.58
1267488000000,0.6
1267574400000,0.65
1267660800000,0.66
1267747200000,0.52
1268006400000,0.51
1268092800000,0.46
1268179200000,0.52
1268265600000,0.53
1268352000000,0.51
1268611200000,0.56
1268697600000,0.52
1268784000000,0.49
1268870400000,0.53
1268956800000,0.6
1269216000000,0.53
1269302400000,0.58
1269388800000,0.64
1269475200000,0.49
1269561600000,0.65
1269820800000,0.64
1269907200000,0.53
1269993600000,0.51
1270080000000,0.51
1270425600000,0.43
1270512000000,0.44
1270598400000,0.57
1270684800000,0.46
1270771200000,0.48
1271030400000,0.4
1271116800000,0.48
1271203200000,0.32
1271289600000,0.36
1271376000000,0.52
1271635200000,0.5
1271721600000,0.51
1271808000000,0.52
1271894400000,0.51
1271980800000,0.48
1272240000000,0.42
1272326400000,0.57
1272412800000,0.53
1272499200000,0.49
1272585600000,0.61
1272844800000,0.53
1272931200000,0.68
1273017600000,0.7
1273104000000,0.72
1273190400000,0.8
1273449600000,0.62
1273536000000,0.69
1273622400000,0.51
1273708800000,0.56
1273795200000,0.73
1274054400000,0.7
1274140800000,0.64
1274227200000,0.82
1274313600000,0.91
1274400000000,0.87
1274659200000,0.62
1274745600000,0.66
1274832000000,0.53
1274918400000,0.5
1275004800000,0.58
1275350400000,0.61
1275436800000,0.63
1275523200000,0.59
1275609600000,0.6
1275868800000,0.6
1275955200000,0.7
1276041600000,0.74
1276128000000,0.66
1276214400000,0.7
1276473600000,0.7
1276560000000,0.56
1276646400000,0.66
1276732800000,0.71
1276819200000,0.62
1277078400000,0.54
1277164800000,0.63
1277251200000,0.71
1277337600000,0.82
1277424000000,0.63
1277683200000,0.66
1277769600000,0.8
1277856000000,0.62
1277942400000,0.75
1278028800000,0.6
1278374400000,0.61
1278460800000,0.52
1278547200000,0.56
1278633600000,0.58
1278892800000,0.61
1278979200000,0.49
1279065600000,0.56
1279152000000,0.61
1279238400000,0.74
1279497600000,0.51
1279584000000,0.51
1279670400000,0.63
1279756800000,0.52
1279843200000,0.55
1280102400000,0.53
1280188800000,0.52
1280275200000,0.7
1280361600000,0.65
1280448000000,0.61
1280707200000,0.56
1280793600000,0.6
1280880000000,0.56
1280966400000,0.61
1281052800000,0.58
1281312000000,0.56
1281398400000,0.63
1281484800000,0.75
1281571200000,0.61
1281657600000,0.66
1281916800000,0.7
1282003200000,0.62
1282089600000,0.67
1282176000000,0.71
1282262400000,0.73
1282521600000,0.4
1282608000000,0.73
1282694400000,0.61
1282780800000,0.62
1282867200000,0.56
1283126400000,0.58
1283212800000,0.74
1283299200000,0.48
1283385600000,0.55
1283472000000,0.56
1283817600000,0.61
1283904000000,0.54
1283990400000,0.6
1284076800000,0.66
1284336000000,0.52
1284422400000,0.59
1284508800000,0.56
1284595200000,0.58
1284681600000,0.59
1284940800000,0.48
1285027200000,0.6
1285113600000,0.73
1285200000000,0.63
1285286400000,0.53
1285545600000,0.57
1285632000000,0.59
1285718400000,0.54
1285804800000,0.52
1285891200000,0.54
1286150400000,0.59
1286236800000,0.54
1286323200000,0.58
1286409600000,0.66
1286496000000,0.55
1286755200000,0.57
1286841600000,0.51
1286928000000,0.45
1287014400000,0.57
1287100800000,0.56
1287360000000,0.56
1287446400000,0.74
1287532800000,0.66
1287619200000,0.72
1287705600000,0.68
1287964800000,0.63
1288051200000,0.6
1288137600000,0.62
1288224000000,0.6
1288310400000,0.54
1288569600000,0.63
1288656000000,0.54
1288742400000,0.52
1288828800000,0.44
1288915200000,0.41
1289174400000,0.5
1289260800000,0.56
1289347200000,0.47
1289433600000,0.55
1289520000000,0.63
1289779200000,0.55
1289865600000,0.66
1289952000000,0.56
1290038400000,0.53
1290124800000,0.56
1290384000000,0.56
1290470400000,0.7
1290556800000,0.53
1290729600000,0.64
1290988800000,0.7
1291075200000,0.57
1291161600000,0.45
1291248000000,0.45
1291334400000,0.5
1291593600000,0.49
1291680000000,0.45
1291766400000,0.47
1291852800000,0.43
1291939200000,0.42
1292198400000,0.35
1292284800000,0.5
1292371200000,0.51
1292457600000,0.5
1292544000000,0.49
1292803200000,0.58
1292889600000,0.5
1292976000000,0.47
1293062400000,0.52
1293408000000,0.53
1293494400000,0.55
1293580800000,0.52
1293667200000,0.51
1293753600000,0.7
1294012800000,0.4
1294099200000,0.43
1294185600000,0.48
1294272000000,0.46
1294358400000,0.5
1294617600000,0.54
1294704000000,0.53
1294790400000,0.45
1294876800000,0.5
1294963200000,0.37
1295308800000,0.44
1295395200000,0.47
1295481600000,0.67
1295568000000,0.55
1295827200000,0.51
1295913600000,0.63
1296000000000,0.58
1296086400000,0.56
1296172800000,0.65
1296432000000,0.61
1296518400000,0.49
1296604800000,0.45
1296691200000,0.58
1296777600000,0.64
1297036800000,0.46
1297123200000,0.52
1297209600000,0.52
1297296000000,0.55
1297382400000,0.51
1297641600000,0.51
1297728000000,0.53
1297814400000,0.58
1297900800000,0.5
1297987200000,0.61
1298332800000,0.68
1298419200000,0.72
1298505600000,0.71
1298592000000,0.49
1298851200000,0.53
1298937600000,0.64
1299024000000,0.55
1299110400000,0.55
1299196800000,0.57
1299456000000,0.64
1299542400000,0.54
1299628800000,0.6
1299715200000,0.73
1299801600000,0.62
1300060800000,0.67
1300147200000,0.71
1300233600000,0.79
1300320000000,0.71
1300406400000,0.67
1300665600000,0.49
1300752000000,0.55
1300838400000,0.59
1300924800000,0.55
1301011200000,0.53
1301270400000,0.56
1301356800000,0.52
1301443200000,0.54
1301529600000,0.56
1301616000000,0.51
1301875200000,0.59
1301961600000,0.56
1302048000000,0.55
1302134400000,0.53
1302220800000,0.58
1302480000000,0.62
1302566400000,0.58
1302652800000,0.65
1302739200000,0.69
1302825600000,0.63
1303084800000,0.6
1303171200000,0.64
1303257600000,0.51
1303344000000,0.62
1303689600000,0.57
1303776000000,0.57
1303862400000,0.59
1303948800000,0.54
1304035200000,0.59
1304294400000,0.5
1304380800000,0.61
1304467200000,0.72
1304553600000,0.65
1304640000000,0.62
1304899200000,0.63
1304985600000,0.58
1305072000000,0.67
1305158400000,0.67
1305244800000,0.73
1305504000000,0.61
1305590400000,0.75
1305676800000,0.68
1305763200000,0.7
1305849600000,0.75
1306108800000,0.69
1306195200000,0.61
1306281600000,0.51
1306368000000,0.6
1306454400000,0.51
1306800000000,0.54
1306886400000,0.76
1306972800000,0.71
1307059200000,0.71
1307318400000,0.8
1307404800000,0.74
1307491200000,0.95
1307577600000,0.77
1307664000000,1.01
1307923200000,0.73
1308009600000,0.65
1308096000000,1.09
1308182400000,1.03
1308268800000,1.09
1308528000000,0.57
1308614400000,0.59
1308700800000,0.53
1308787200000,0.65
1308873600000,0.7
1309132800000,0.62
1309219200000,0.59
1309305600000,0.56
1309392000000,0.54
1309478400000,0.55
1309824000000,0.64
1309910400000,0.71
1309996800000,0.56
1310083200000,0.58
1310342400000,0.74
1310428800000,0.67
1310515200000,0.67
1310601600000,0.78
1310688000000,0.64
1310947200000,0.68
1311033600000,0.51
1311120000000,0.61
1311206400000,0.56
1311292800000,0.6
1311552000000,0.6
1311638400000,0.58
1311724800000,0.66
1311811200000,0.68
1311897600000,0.77
1312156800000,0.76
1312243200000,0.68
1312329600000,0.77
1312416000000,0.96
1312502400000,0.94
1312761600000,1.07
1312848000000,0.85
1312934400000,0.81
1313020800000,0.62
1313107200000,0.75
1313366400000,0.68
1313452800000,0.74
1313539200000,0.8
1313625600000,0.96
1313712000000,1.03
1313971200000,0.73
1314057600000,0.67
1314144000000,0.66
1314230400000,0.77
1314316800000,0.73
1314576000000,0.54
1314662400000,0.72
1314748800000,0.65
1314835200000,0.69
1314921600000,0.84
1315267200000,0.75
1315353600000,0.62
1315440000000,0.71
1315526400000,0.86
1315785600000,0.72
1315872000000,0.71
1315958400000,0.64
1316044800000,0.68
1316131200000,0.67
1316390400000,0.62
1316476800000,0.63
1316563200000,0.79
1316649600000,0.85
1316736000000,0.65
1316995200000,0.59
1317081600000,0.61
1317168000000,0.82
1317254400000,0.8
1317340800000,0.81
1317600000000,0.85
1317686400000,0.77
1317772800000,0.69
1317859200000,0.67
1317945600000,0.71
1318204800000,0.63
1318291200000,0.77
1318377600000,0.64
1318464000000,0.71
1318550400000,0.6
1318809600000,0.71
1318896000000,0.62
1318982400000,0.71
1319068800000,0.74
1319155200000,0.5
1319414400000,0.52
1319500800000,0.79
1319587200000,0.7
1319673600000,0.5
1319760000000,0.55
1320019200000,0.77
1320105600000,0.89
1320192000000,0.68
1320278400000,0.63
1320364800000,0.79
1320624000000,0.65
1320710400000,0.65
1320796800000,0.91
1320883200000,0.75
1320969600000,0.64
1321228800000,0.77
1321315200000,0.71
1321401600000,0.74
1321488000000,0.82
1321574400000,0.9
1321833600000,0.66
1321920000000,0.67
1322006400000,0.71
1322179200000,0.75
1322438400000,0.65
1322524800000,0.61
1322611200000,0.55
1322697600000,0.63
1322784000000,0.58
1323043200000,0.67
1323129600000,0.73
1323216000000,0.73
1323302400000,0.76
1323388800000,0.7
1323648000000,0.6
1323734400000,0.78
1323820800000,0.82
1323907200000,0.9
1323993600000,0.89
1324252800000,0.61
1324339200000,0.53
1324425600000,0.72
1324512000000,0.68
1324598400000,0.63
1324944000000,0.71
1325030400000,0.68
1325116800000,0.69
1325203200000,0.54
1325548800000,0.55
1325635200000,0.74
1325721600000,0.61
1325808000000,0.62
1326067200000,0.66
1326153600000,0.57
1326240000000,0.54
1326326400000,0.57
1326412800000,0.6
1326758400000,0.59
1326844800000,0.55
1326931200000,0.48
1327017600000,0.52
1327276800000,0.64
1327363200000,0.62
1327449600000,0.57
1327536000000,0.65
1327622400000,0.6
1327881600000,0.67
1327968000000,0.61
1328054400000,0.61
1328140800000,0.62
1328227200000,0.51
1328486400000,0.55
1328572800000,0.58
1328659200000,0.54
1328745600000,0.55
1328832000000,0.75
1329091200000,0.53
1329177600000,0.6
1329264000000,0.63
1329350400000,0.62
1329436800000,0.51
1329782400000,0.61
1329868800000,0.63
1329955200000,0.67
1330041600000,0.69
1330300800000,0.64
1330387200000,0.57
1330473600000,0.67
1330560000000,0.64
1330646400000,0.6
1330905600000,0.73
1330992000000,0.78
1331078400000,0.62
1331164800000,0.61
1331251200000,0.63
1331510400000,0.7
1331596800000,0.59
1331683200000,0.54
1331769600000,0.52
1331856000000,0.46
1332115200000,0.5
1332201600000,0.52
1332288000000,0.55
1332374400000,0.68
1332460800000,0.61
1332720000000,0.72
1332806400000,0.55
1332892800000,0.71
1332979200000,0.67
1333065600000,0.59
1333324800000,0.52
1333411200000,0.57
1333497600000,0.66
1333584000000,0.6
1333929600000,0.69
1334016000000,0.67
1334102400000,0.65
1334188800000,0.51
1334275200000,0.72
1334534400000,0.7
1334620800000,0.57
1334707200000,0.59
1334793600000,0.65
1334880000000,0.63
1335139200000,0.59
1335225600000,0.66
1335312000000,0.48
1335398400000,0.62
1335484800000,0.6
1335744000000,0.64
1335830400000,0.53
1335916800000,0.74
1336003200000,0.75
1336089600000,0.71
1336348800000,0.65
1336435200000,0.74
1336521600000,0.67
1336608000000,0.68
1336694400000,0.74
1336953600000,0.84
1337040000000,0.81
1337126400000,0.88
1337212800000,0.88
1337299200000,0.99
1337558400000,0.54
1337644800000,0.63
1337731200000,0.73
